,Unnamed: 0,meta,memento-datetime,url,data-type,status,1,2,memento-url,filename,downloaded,tweet_content
467,467,"com,twitter)/an_cabraal/status/1454029993407762433",20211029101908,https://twitter.com/an_cabraal/status/1454029993407762433,text/html,200,ULQCTCUHV62SYX6BUM5UQIZBCNVQVFPD,3923,https://web.archive.org/web/20211029101908/https://twitter.com/an_cabraal/status/1454029993407762433,status-1454029993407762433-20211029101908.html,True,The @CBSL has received information regarding #financial frauds committed by organized groups by using forged documents. I urge the #public not to fall prey to such scams and to be vigilant in this regard. #SriLankapic.twitter.com/mu4AWMa5N1
468,468,"com,twitter)/an_cabraal/status/1454040700224348166",20211029110148,https://twitter.com/an_cabraal/status/1454040700224348166,text/html,200,D6MO4XQHWHFFPL5SADI3O62WVP4ZQSNH,3876,https://web.archive.org/web/20211029110148/https://twitter.com/an_cabraal/status/1454040700224348166,status-1454040700224348166-20211029110148.html,True,"In keeping with our 6 month Road Map, the @CBSL just issued the new Rules on the Conversion of #Export Proceeds that will be applicable to all exporters of goods & services. These rules are bound to stabilize the external sector significantly. #SriLanka #Roadmappic.twitter.com/DZarx3AcdV"
469,469,"com,twitter)/an_cabraal/status/1454041074238836742",20211029110534,https://twitter.com/an_cabraal/status/1454041074238836742,text/html,200,E7D2ISEUESCCLZIHTIHQPX2JAQAWUIJF,3873,https://web.archive.org/web/20211029110534/https://twitter.com/an_cabraal/status/1454041074238836742,status-1454041074238836742-20211029110534.html,True,"In keeping with our 6 month Road Map, the @CBSL just issued the new Rules on the Conversion of #Export Proceeds that will be applicable to all exporters of goods & services. These rules are bound to stabilize the external sector significantly. #SriLanka #Roadmappic.twitter.com/Ub6JZHHi6P"
470,470,"com,twitter)/an_cabraal/status/1454048776629338116",20211029113355,https://twitter.com/an_cabraal/status/1454048776629338116,text/html,200,4EI6XWGXURQT5AYDAEATG5WP6WKOOLZ2,3864,https://web.archive.org/web/20211029113355/https://twitter.com/an_cabraal/status/1454048776629338116,status-1454048776629338116-20211029113355.html,True,"In keeping with our 6 month Road Map, the @CBSL just issued the new Rules on the Conversion of #Export Proceeds that will be applicable to all exporters of goods & services. These rules are bound to stabilize the external sector significantly. #SriLanka #Roadmappic.twitter.com/J9JUKJbqnd"
471,471,"com,twitter)/an_cabraal/status/1454048776629338116",20220301123812,https://twitter.com/an_cabraal/status/1454048776629338116,text/html,200,XRHVREEM6YCIZEGD4AVGA4ZXTCUCOJZX,6298,https://web.archive.org/web/20220301123812/https://twitter.com/an_cabraal/status/1454048776629338116,status-1454048776629338116-20220301123812.html,True,"In keeping with our 6 month Road Map, the @CBSL just issued the new Rules on the Conversion of #Export Proceeds that will be applicable to all exporters of goods & services. These rules are bound to stabilize the external sector significantly. #SriLanka #Roadmappic.twitter.com/J9JUKJbqnd After converting money to its nominal value, you'll need to queue up to purchase dollars at black market rates for raw material imports. Isn't it? Like every other economic decision and policy action taken, without proper analysis and long-term thinking, this too will exacerbate the current crisis and work to destroy the golden goose..."
472,472,"com,twitter)/an_cabraal/status/1454048776629338116",20220303123819,https://twitter.com/an_cabraal/status/1454048776629338116,text/html,200,DOG3XBVZ2SUWLJU45I4CMDZEXKSVYUMJ,6819,https://web.archive.org/web/20220303123819/https://twitter.com/an_cabraal/status/1454048776629338116,status-1454048776629338116-20220303123819.html,True,"In keeping with our 6 month Road Map, the @CBSL just issued the new Rules on the Conversion of #Export Proceeds that will be applicable to all exporters of goods & services. These rules are bound to stabilize the external sector significantly. #SriLanka #Roadmappic.twitter.com/J9JUKJbqnd After converting money to its nominal value, you'll need to queue up to purchase dollars at black market rates for raw material imports. Isn't it? Like every other economic decision and policy action taken, without proper analysis and long-term thinking, this too will exacerbate the current crisis and work to destroy the golden goose..."
473,473,"com,twitter)/an_cabraal/status/1454702787107848194",20211031065235,https://twitter.com/an_cabraal/status/1454702787107848194,text/html,200,PZMMHVPDFF7F7UDJ5ZBMYUW3CEEGDXDL,2498,https://web.archive.org/web/20211031065235/https://twitter.com/an_cabraal/status/1454702787107848194,status-1454702787107848194-20211031065235.html,True,I look forward to the @CBSL Advisory Committee providing the necessary #policy and #technical support to revive the  financial institutions whose licences have been suspended or cancelled. #SriLanka #GOSLpic.twitter.com/FFe1V6WjBZ
474,474,"com,twitter)/an_cabraal/status/1455877991355936770",20211103124225,https://twitter.com/an_cabraal/status/1455877991355936770,text/html,302,EOE4XYG3PXTDIXBKD4MPFVUX6SI2QXNW,501,https://web.archive.org/web/20211103124225/https://twitter.com/an_cabraal/status/1455877991355936770,status-1455877991355936770-20211103124225.html,True,
475,475,"com,twitter)/an_cabraal/status/1457703024420212743",20211108134032,https://twitter.com/an_cabraal/status/1457703024420212743,text/html,200,WA5GQDMBQPA7FS5TBB4AYOPXHAF3UGDH,3814,https://web.archive.org/web/20211108134032/https://twitter.com/an_cabraal/status/1457703024420212743,status-1457703024420212743-20211108134032.html,True,The first post-pandemic Sri Lanka #Investor Forum was held in #Dubai last Friday at which I participated and invited investors to be a part of the growth story of Sri Lanka. @CBSL @CSE_Media #SriLanka #GOSL #InvestinSL #Covid_19https://www.ft.lk/top-story/Big-Dubai-diaspora-draw-for-SL-Investor-Forum/26-725600 …
476,476,"com,twitter)/an_cabraal/status/1458000636906201093",20211109091707,https://twitter.com/an_cabraal/status/1458000636906201093,text/html,200,NLXV4LNAYZ657UJRMXOIUUGURWRAYXF3,2279,https://web.archive.org/web/20211109091707/https://twitter.com/an_cabraal/status/1458000636906201093,status-1458000636906201093-20211109091707.html,True,"#Export proceeds are no longer subjected to the 25% mandatory conversion rule issued by @CBSL. Instead, the residual after allowing for permitted #debits, need to be converted into #LKR. #SriLanka #GoSL"
477,477,"com,twitter)/an_cabraal/status/1458000636906201093",20220117202835,https://twitter.com/an_cabraal/status/1458000636906201093,text/html,200,U2TYQYTU4CQMQTS577UOFK5SXBBADTHI,5454,https://web.archive.org/web/20220117202835/https://twitter.com/an_cabraal/status/1458000636906201093,status-1458000636906201093-20220117202835.html,True,"#Export proceeds are no longer subjected to the 25% mandatory conversion rule issued by @CBSL. Instead, the residual after allowing for permitted #debits, need to be converted into #LKR. #SriLanka #GoSL Good  Good Moment Good Great Great Great step Great step  "
478,478,"com,twitter)/an_cabraal/status/1458003431583518721",20211109092808,https://twitter.com/an_cabraal/status/1458003431583518721,text/html,200,WPY52OQ23TLF6TCIL7QZO7SHI642BDIT,2334,https://web.archive.org/web/20211109092808/https://twitter.com/an_cabraal/status/1458003431583518721,status-1458003431583518721-20211109092808.html,True,"Outward remittances in respect of current transactions, withdrawal in #forex as permitted, #debt servicing expenses, purchases of goods and services, investments in SLDBs are allowed before converting export earnings into #LKR under the rule issued by @CBSL. #SriLanka #GOSL"
479,479,"com,twitter)/an_cabraal/status/1458003431583518721",20220410084730,https://twitter.com/an_cabraal/status/1458003431583518721,text/html,200,MXWJRYPWHWZUOPII4BS4I4UP77ETJMBU,6961,https://web.archive.org/web/20220410084730/https://twitter.com/an_cabraal/status/1458003431583518721,status-1458003431583518721-20220410084730.html,True,"Outward remittances in respect of current transactions, withdrawal in #forex as permitted, #debt servicing expenses, purchases of goods and services, investments in SLDBs are allowed before converting export earnings into #LKR under the rule issued by @CBSL. #SriLanka #GOSL is there any mechanism to monitor bogus (supplier) outward remittance? Nice nice Good Moment Good Great Great Great step Great step "
480,480,"com,twitter)/an_cabraal/status/1458005272912351234",20211109093532,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,M3363HSIWUCC4GJNLTOKSWH7B5B6IHKY,2363,https://web.archive.org/web/20211109093532/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20211109093532.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL"
481,481,"com,twitter)/an_cabraal/status/1458005272912351234",20220118035828,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,KR4L5NWFUCKQDDY4FH4VHNMDDI3WOIGV,6657,https://web.archive.org/web/20220118035828/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220118035828.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. pic.twitter.com/dLOgtYXZhT You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. good "
482,482,"com,twitter)/an_cabraal/status/1458005272912351234",20220324013058,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,7JEZLOMWPDY7EXPA5UUHBYHKLWAPBMJZ,7832,https://web.archive.org/web/20220324013058/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220324013058.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. pic.twitter.com/dLOgtYXZhT You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. good "
483,483,"com,twitter)/an_cabraal/status/1458005272912351234",20220403055740,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,RDLVLRVJGXMQVUD2KPBDNUM3VE33T46Z,70494,https://web.archive.org/web/20220403055740/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220403055740.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. Great step Great step "
484,484,"com,twitter)/an_cabraal/status/1458005272912351234",20220409162400,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,F5A7RDGETOSXUEQXEF2ICU734OC6HMM5,8048,https://web.archive.org/web/20220409162400/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220409162400.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. Great step Great step "
485,485,"com,twitter)/an_cabraal/status/1458005272912351234",20220410084731,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,HCKLNKYMKGIUO2OGIOGF3V4GMXLLUO6S,7696,https://web.archive.org/web/20220410084731/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220410084731.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. good  Good"
486,486,"com,twitter)/an_cabraal/status/1458005272912351234",20220411162313,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,AO4RI7GWXPYSHU5SY4XYKGZ5O3TMKHGA,7304,https://web.archive.org/web/20220411162313/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220411162313.html,True,"Remittances by Sri Lankan expats are NOT subjected to the rule on #mandatory conversion of #export proceeds, as those #remittances are not considered a ""services export"" @CBSL #SriLanka #GOSL Thanks a lot for clarification sir, unfortunately, some media outfits in SL reported otherwise. Great Step Government tried to control prices of essential items through gazette notifications. 
Now trying the same failed mechanism for exports/earnings by gig workers.
This will encourage black market remittances and hiding. Yes but this is a major inconvenience to all. My salary was put on hold by Sampath Bank and I had to physically visit the bank to provide a copy of my contract to get it released. Clearly, you and the team making these regulations have no idea how they should be implemented. Thanks but we can not trust you and your gov policies due to the past records. You have to find ways to curb hawala remittances, which don't have any records and literally flow nothing in terms of funds. A major impact; keeping a blind eye on purpose? SL Expats currely  don't do the remittance by accounts due to low internet banking ex rates.They use other illegal things like Undial.Further going to worst.. good  Good"
487,487,"com,twitter)/an_cabraal/status/1458775914825719814",20211111123743,https://twitter.com/an_cabraal/status/1458775914825719814,text/html,200,U5MHLHA6YCY4Y47U6K47FLOO63B57DLR,2940,https://web.archive.org/web/20211111123743/https://twitter.com/an_cabraal/status/1458775914825719814,status-1458775914825719814-20211111123743.html,True,CBSL’s intended package of benefits for Sri Lankan #expatriates would be highly attractive and serve as a major incentive to remit #forex through the formal banking or money transfer system. 1/2pic.twitter.com/aYjtGk5h8D
488,488,"com,twitter)/an_cabraal/status/1458775969703940099",20211111123804,https://twitter.com/an_cabraal/status/1458775969703940099,text/html,200,FVNKUKSK75LGGT7SFUOPBPUBJ6F2PVTC,3313,https://web.archive.org/web/20211111123804/https://twitter.com/an_cabraal/status/1458775969703940099,status-1458775969703940099-20211111123804.html,True,"CBSL’s intended package of benefits for Sri Lankan #expatriates would be highly attractive and serve as a major incentive to remit #forex through the formal banking or money transfer system. 1/2pic.twitter.com/aYjtGk5h8D 2/2 Hence, I invite all Sri Lankan expatriates to take #advantage of these benefits and send their #remittances via the formal channels. @CBSL #SriLanka #GOSL"
489,489,"com,twitter)/an_cabraal/status/1458785243742175232",20211111131513,https://twitter.com/an_cabraal/status/1458785243742175232,text/html,200,EIITUITNGSSUAXKX6XRB6JS62TRUE3AN,3674,https://web.archive.org/web/20211111131513/https://twitter.com/an_cabraal/status/1458785243742175232,status-1458785243742175232-20211111131513.html,True,"The new #benefit package for #expatriates who send their #remittance via the banking channels will cover #pension benefits, accident/life i#nsurance benefits, low interest #loans for housing and self-employment, and enhanced duty-free concessions 1/2pic.twitter.com/bImdgc57gy 2/2 Hence, I invite all Sri Lankan expatriates to take #advantage of these benefits and send their #remittances via the formal channels. @CBSL #SriLanka #GOSL"
490,490,"com,twitter)/an_cabraal/status/1458785282141028354",20211111131516,https://twitter.com/an_cabraal/status/1458785282141028354,text/html,200,5BYPMZPEG7PFCCY4OH3J2OULE6TYBZDH,3403,https://web.archive.org/web/20211111131516/https://twitter.com/an_cabraal/status/1458785282141028354,status-1458785282141028354-20211111131516.html,True,"The new #benefit package for #expatriates who send their #remittance via the banking channels will cover #pension benefits, accident/life i#nsurance benefits, low interest #loans for housing and self-employment, and enhanced duty-free concessions 1/2pic.twitter.com/bImdgc57gy 2/2 Hence, I invite all Sri Lankan expatriates to take #advantage of these benefits and send their #remittances via the formal channels. @CBSL #SriLanka #GOSL"
491,491,"com,twitter)/an_cabraal/status/1459510457555992584",20211113132333,https://twitter.com/an_cabraal/status/1459510457555992584,text/html,200,LMQOCV2XTOCOOR4Y6YKEBAE4MYFUHNHY,3266,https://web.archive.org/web/20211113132333/https://twitter.com/an_cabraal/status/1459510457555992584,status-1459510457555992584-20211113132333.html,True,The true meaning of restricting a #loan portfolio was explained by me this morning at the EY #budget seminar. #Budget2021 #SriLanka #EYhttps://www.facebook.com/ANCabraalOfficial/videos/2929189384059494 …
492,492,"com,twitter)/an_cabraal/status/1459519644591702021",20211113135727,https://twitter.com/an_cabraal/status/1459519644591702021,text/html,200,Q7XNVA7IMSBBWAO5NZQEDR3CYPC7QQEN,3051,https://web.archive.org/web/20211113135727/https://twitter.com/an_cabraal/status/1459519644591702021,status-1459519644591702021-20211113135727.html,True,The true meaning of restructuring a #loan portfolio was explained by me this morning at the EY #budget seminar. #Budget2021 #SriLanka #EYhttps://www.facebook.com/ANCabraalOfficial/videos/2929189384059494 …
493,493,"com,twitter)/an_cabraal/status/1459744164208275456",20211114044509,https://twitter.com/an_cabraal/status/1459744164208275456,text/html,200,3BIVJMECYJAMCATQNGVU5F7RYIL5N5SP,2550,https://web.archive.org/web/20211114044509/https://twitter.com/an_cabraal/status/1459744164208275456,status-1459744164208275456-20211114044509.html,True,"Looking forward to speaking at the post #budget forum tomorrow organized by Daily FT and MBA Alumni Association, University of Colombo. @CBSL @FT_SriLanka #BudgetLK2022pic.twitter.com/BWk0eXjXU5"
494,494,"com,twitter)/an_cabraal/status/1459791876400234499",20211114075444,https://twitter.com/an_cabraal/status/1459791876400234499,text/html,200,YRTZPH34DNYM5YLIBZ7EBORLZJ2EWUM6,2603,https://web.archive.org/web/20211114075444/https://twitter.com/an_cabraal/status/1459791876400234499,status-1459791876400234499-20211114075444.html,True,"Securitised Financing Arrangement based on workers’ #remittances Sri Lanka aims to #securitise a max of 10% of converted remittances already being purchased by the @CBSL from banks: this alternative should have been explored in the post-2014 era, without increasing #ISB exposure"
495,495,"com,twitter)/an_cabraal/status/1459799878343692294",20211114082636,https://twitter.com/an_cabraal/status/1459799878343692294,text/html,200,3X7FZGQZS22TYQGU6KHHBZUNSEC4TVF2,2453,https://web.archive.org/web/20211114082636/https://twitter.com/an_cabraal/status/1459799878343692294,status-1459799878343692294-20211114082636.html,True,"Securitised Financing Arrangement based on workers’ #remittances Sri Lanka aims to #securitise a max of 10% of converted remittances already being purchased by the @CBSL from banks: this alternative should have been explored in the post-2014 era, without increasing #ISB exposurepic.twitter.com/ZnNnXY2th3"
496,496,"com,twitter)/an_cabraal/status/1459912482487635971",20211114161002,https://twitter.com/an_cabraal/status/1459912482487635971,text/html,200,M6FRKJBVZVYKKNVZPIGQ53NFLS6JETXQ,3993,https://web.archive.org/web/20211114161002/https://twitter.com/an_cabraal/status/1459912482487635971,status-1459912482487635971-20211114161002.html,True,"ශ්‍රමිකයන්ගේ ප්‍රේෂණ මත පදනම් වූ #සුරැකුම්පත් මූල්‍යකරණ විධිවිධාන මගින් දැනටමත් මහ බැංකුව විසින් බැංකුවලින් මිලදී ගනු ලබන රුපියල් බවට පරිවර්තිත ප්‍රේෂණවලින් උපරිම 10%ක් #සුරැකුම්කරණය කිරීමට අරමුණු කෙරේ. 2014න් පසු කාලය තුල ISB වැඩි නොකර, මෙම විකල්පය ගවේෂණය  කළ යුතුව තිබුණා. @CBSLpic.twitter.com/m9pXNhJs5t"
497,497,"com,twitter)/an_cabraal/status/1460601500741226499",20211116133222,https://twitter.com/an_cabraal/status/1460601500741226499,text/html,200,5ZH34B5GBBRVLMEXCSTJQTOY2G24ENZU,2872,https://web.archive.org/web/20211116133222/https://twitter.com/an_cabraal/status/1460601500741226499,status-1460601500741226499-20211116133222.html,True,"Had the pleasure of #virtually meeting Governors of the #SAARC Region at the SAARCFINANCE Governors' Symposium, and discussing regional developments and #challenges as well as future central bank collaboration. @CBSL #SriLanka #GOSLpic.twitter.com/Zz0fWNqZ72"
498,498,"com,twitter)/an_cabraal/status/1461182778712621058",20211118040148,https://twitter.com/an_cabraal/status/1461182778712621058,text/html,200,G4GVBOVI2ZQE47O4ZTWPINGFZWS5XVUP,2469,https://web.archive.org/web/20211118040148/https://twitter.com/an_cabraal/status/1461182778712621058,status-1461182778712621058-20211118040148.html,True,"Happy Birthday to you, Hon. Prime Minister @PresRajapaksa , the most outstanding leader of our country, who united our #motherland! May the Triple Gem abundantly bless you and your family! #SriLankapic.twitter.com/qOQOhtu8eo"
499,499,"com,twitter)/an_cabraal/status/1461597436258914306",20211119072940,https://twitter.com/an_cabraal/status/1461597436258914306,text/html,200,TPYFPPXO4XCBIINYTGN62COHMGS3PCI2,2927,https://web.archive.org/web/20211119072940/https://twitter.com/an_cabraal/status/1461597436258914306,status-1461597436258914306-20211119072940.html,True,"Don't be misled by false rumours & fake news re. #Forex 
විදේශ විනිමය පිළිබඳව අසත්‍ය කට කතා සහ තොරතුරු වලින් පරිස්සම් වන්න. @CBSL #Facts #SriLanka #GOSLpic.twitter.com/ubmwi0lbM6"
500,500,"com,twitter)/an_cabraal/status/1461986200026185729",20211120091423,https://twitter.com/an_cabraal/status/1461986200026185729,text/html,200,VXF6HSNTO32ZHJAFFRGQHVFNJYIAUNXJ,2901,https://web.archive.org/web/20211120091423/https://twitter.com/an_cabraal/status/1461986200026185729,status-1461986200026185729-20211120091423.html,True,"Visited Vengadeswara Agro-Industry which has benefited by the @CBSL Saubagya #Loan scheme, us an operation where they extract and refine #oil from #rice bran and coconut cake. Annual production of 3500 MTs of finished product with a high value addition. #SriLanka #jaffna #GOSLpic.twitter.com/sJP6WyCRpu"
501,501,"com,twitter)/an_cabraal/status/1461994258282414084",20211120094616,https://twitter.com/an_cabraal/status/1461994258282414084,text/html,200,TLIOUUTQWO7DTE4CNAOXGL6CLX7BDMJL,2972,https://web.archive.org/web/20211120094616/https://twitter.com/an_cabraal/status/1461994258282414084,status-1461994258282414084-20211120094616.html,True,"Visited Vengadeswara Agro-Industry which has benefited by the @CBSL Saubagya #Loan scheme, is an operation where they extract and refine #oil from #rice bran and coconut cake. Annual production of 3500 MTs of finished product with a high value addition. #SriLanka #jaffna #GOSLpic.twitter.com/q9cyvvnuHi"
502,502,"com,twitter)/an_cabraal/status/1462030257490305032",20211120121218,https://twitter.com/an_cabraal/status/1462030257490305032,text/html,200,SPS73SD57MEUEQIL7J327F5LFI2SY3XB,3061,https://web.archive.org/web/20211120121218/https://twitter.com/an_cabraal/status/1462030257490305032,status-1462030257490305032-20211120121218.html,True,Noble #International Papers Lanka is another stellar business at the Industrial Estate in Atchuvelly. They are manufacturing about 150 MTs of #recycled table mate paper for the local market every month. @CBSL #SriLanka #GOSLpic.twitter.com/lPuXPN3h42
503,503,"com,twitter)/an_cabraal/status/1462037333532839936",20211120123726,https://twitter.com/an_cabraal/status/1462037333532839936,text/html,200,YSTM4PIZQAXZZKM34SR3VB2C6HO4PT2U,3177,https://web.archive.org/web/20211120123726/https://twitter.com/an_cabraal/status/1462037333532839936,status-1462037333532839936-20211120123726.html,True,"The Atchuvelly Industrial Estate also features Zandra Industries engaged in value added #metal sheets and #nets, among other products, to cater to the local market. They too have benefited by the @CBSL Saubagya #Loan scheme. #SriLanka #SME #GOSLpic.twitter.com/eJNZpoaFPc"
504,504,"com,twitter)/an_cabraal/status/1462045330476728323",20211120130915,https://twitter.com/an_cabraal/status/1462045330476728323,text/html,200,5AC7RFV4X7ZFRJMXBJ3IVCSOMO7YUPSI,3016,https://web.archive.org/web/20211120130915/https://twitter.com/an_cabraal/status/1462045330476728323,status-1462045330476728323-20211120130915.html,True,Harish Garden in Vasavalaan is an entirely #organic plant nursery engaged in growing of several exotic ornamental plants. The complete reliance on organic #fertilizer is commendable! @CBSL #SME #SriLanka #GOSL #Jaffnapic.twitter.com/1O31BJAX8M
505,505,"com,twitter)/an_cabraal/status/1462062532558921729",20211120141737,https://twitter.com/an_cabraal/status/1462062532558921729,text/html,200,FJWOJQ3FYZJNKXW566Y6HIN26AI6R6D5,3039,https://web.archive.org/web/20211120141737/https://twitter.com/an_cabraal/status/1462062532558921729,status-1462062532558921729-20211120141737.html,True,Vanni #Cashews is one of the first cashew processing organizations in the Northern Province. Happy to see such a successful #SME being led by a young and passionate female #entrepreneur who is striving to empower women and cashew farmers alike. @CBSL #SriLanka #Jaffna #GOSLpic.twitter.com/Jdd9XbO76h
506,506,"com,twitter)/an_cabraal/status/1462078896065507336",20211120152658,https://twitter.com/an_cabraal/status/1462078896065507336,text/html,200,IR3PBTTQXLNDQ2P6NDM3LQ6NXPVOYRQC,2662,https://web.archive.org/web/20211120152658/https://twitter.com/an_cabraal/status/1462078896065507336,status-1462078896065507336-20211120152658.html,True,"Featuring a variety of #herbal teas produced using only #SriLankan raw materials, with #biodegradable packaging, this woman entrepreneur exports to the #Americas, #Europe and Africa, via e-commerce websites such as #Amazon and eBay. From Kilinochchi to the world - how refreshing!pic.twitter.com/MyQlvUFFZi"
507,507,"com,twitter)/an_cabraal/status/1462380053501673475",20211121111922,https://twitter.com/an_cabraal/status/1462380053501673475,text/html,200,OZ73WPEPIFC7RET7SAZA3F6OIPLSNK74,3070,https://web.archive.org/web/20211121111922/https://twitter.com/an_cabraal/status/1462380053501673475,status-1462380053501673475-20211121111922.html,True,Pleased to engage with officials of #Bank and #Finance companies in the Northern Province on 20th November. Was impressed with the strong pace of development in the NP. 1/2pic.twitter.com/PiGwqTYi9D
508,508,"com,twitter)/an_cabraal/status/1462380622689619970",20211121112138,https://twitter.com/an_cabraal/status/1462380622689619970,text/html,200,XNMK5OQLKGADMJIF4NPVOJWQUYWU5YIY,3589,https://web.archive.org/web/20211121112138/https://twitter.com/an_cabraal/status/1462380622689619970,status-1462380622689619970-20211121112138.html,True,"Pleased to engage with officials of #Bank and #Finance companies in the Northern Province on 20th November. Was impressed with the strong pace of development in the NP. 1/2pic.twitter.com/PiGwqTYi9D Emphasized the need for the financial institutions to continue to be agile in the midst of #COVID19 so that they facilitate the revival process: #debt moratoria, development #loans, #SME empowerment and improving the 'bankability' of SMEs in collaboration with @CBSL. #Jaffna"
